,EventTemplate,Occurrences
57,"Loading offline registry hive: SYSTEM, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SYSTEM'.",1
58,"Loading offline registry hive: SECURITY, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SECURITY'.",1
59,"Loading offline registry hive: SAM, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'.",1
60,"Loading offline registry hive: COMPONENTS, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'.",1
61,"Loading offline registry hive: DEFAULT, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'.",1
62,"Loading offline registry hive: ntuser.dat, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Users\default\ntuser.dat'.",1
63,"Loading offline registry hive: schema.dat, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'.",1
64,Offline image is: read-only,1
65,"Disabling manifest caching, because the image is not writeable.",1
66,00000008@{date} PopulateComponentFamiliesKey - Begin,1
67,00000009@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End,1
68,0000000a CSI Store {storeId} ({storeAddress}) initialized,1
69,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,1
70,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,1
71,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,1
72,Unloading offline registry hive: {placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,1
73,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,1
74,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,1
75,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,1
76,Unloading offline registry hive: {placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,1
77,0000000b CSI Store {int1} ({hex1}) initialized,1
