,EventTemplate,Occurrences
134,<*> torus receiver y+ input pipe error(s) (dcr <*>) detected and corrected,1
135,"CE sym <*>, at 0x1880a8e0, mask 0x40",1
136,Lustre mount FAILED : bglio388 : point <*>,1
137,"CE sym <*>, at 0x1a544020, mask 0x40",1
138,Ido chip status changed: FF:F2:9F:<*>:7B:E0:<*>:0D:<*>:EA:<*>:1F ip=<*> v=<*> t=<*> status=<*> <*>,1
139,"CE sym <*>, at 0x123b6ca0, mask 0x20",1
140,"ciod: Error loading /home/yates//bandwidth.rts: invalid or missing program image, No such file or directory",1
141,"ciod: Error loading /home/yates//broadcast.rts: invalid or missing program image, No such file or directory",1
142,rts: bad message header: expecting type <*> instead of type <*> (softheader=<*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>,1
143,"ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//bandwidth.rts: invalid or missing program image, No such file or directory",1
144,"ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//torus-latency.rts: invalid or missing program image, No such file or directory",1
145,"CE sym <*>, at 0x022c3fc0, mask 0x40",1
146,"CE sym <*>, at 0x166a9f20, mask 0x02",1
147,ciod: generated <*> core files for program /bgl/apps/SWL/stability/DDCMD//ddcMDbglV,1
148,critical input interrupt (unit=<*> bit=<*>): warning for torus y+ wire,1
149,"CE sym <*>, at 0x0397e0e0, mask 0x08",1
150,"CE sym <*>, at 0x11b9cc60, mask 0x04",1
151,"CE sym <*>, at 0x17086be0, mask 0x02",1
152,"CE sym <*>, at 0x1793c560, mask 0x01",1
153,shutdown complete,1
154,"ciod: Error loading allreduce_int_V1R1.rts: invalid or missing program image, No such file or directory",1
155,critical input interrupt (unit=<*> bit=<*>): warning for torus z- wire,1
156,"CE sym <*>, at 0x18fa5d40, mask 0x80",1
157,"CE sym <*>, at 0x111d8c60, mask 0x01",1
158,"CE sym <*>, at 0x11e7ed80, mask 0x80",1
159,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>",1
160,"CE sym <*>, at 0x10e1bce0, mask 0x40",1
161,<*> torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,1
162,<*> L3 EDRAM error(s) (dcr <*>) detected and corrected,1
163,Lustre mount FAILED : bglio78 : block_id : location,1
164,dbcr0=<*> dbsr=<*> ccr0=<*>,1
165,r24=<*> r25=<*> r26=<*> r27=<*>,1
166,"CE sym <*>, at 0x01d7eaa0, mask 0x02",1
167,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>",1
168,"CE sym <*>, at 0x057c7e00, mask 0x20",1
169,minus normalized number..................<*>,1
170,Lustre mount FAILED : bglio617 : block_id : location,1
171,fraction rounded.........................<*>,1
172,"critical input interrupt (unit=<*> bit=<*>): warning for tree C1 wire, suppressing further interrupts of same type",1
173,size of scratchpad portion of L3.........<*> (<*>),1
174,<*> L3 EDRAM error(s) (dcr <*>) detected and corrected over <*> seconds,1
175,"ciod: Error loading <*>: program image too big, <*> > <*>",1
176,fpr29=0xffffffff ffffffff ffffffff ffffffff,1
177,Machine State Register: <*>,1
