,EventTemplate,Occurrences
57,"Block broadcast_19 stored as values in memory (estimated size {float} KB, free {float} KB)",1
58,"Block broadcast_20_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
59,"Block broadcast_20 stored as values in memory (estimated size {float} KB, free {float} KB)",1
60,"Block broadcast_22_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
61,"Block broadcast_{{int}}_piece{{int}} stored as bytes in memory (estimated size {{float}} KB, free {{float}} KB)",1
62,"Block broadcast_23 stored as values in memory (estimated size {float} KB, free {float} KB)",1
63,"Block broadcast_24 stored as values in memory (estimated size {float} KB, free {float} KB)",1
64,"Block broadcast_25_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
65,"Block broadcast_26_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
66,"Block broadcast_27_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
67,"Block broadcast_28_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
68,"Block broadcast_29_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
69,"Block broadcast_30 stored as values in memory (estimated size {float} KB, free {float} KB)",1
70,"Block broadcast_31_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
71,"Block broadcast_32_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
72,"Block broadcast_32 stored as values in memory (estimated size {float} KB, free {float} KB)",1
73,"Block broadcast_33_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
74,File Output Committer Algorithm version is {int},30
75,Saved output of task '{string}' to {string},30
76,attempt_{int}_{int}_m_{int}_{int}_{int}: Committed,1
77,attempt_{string}: Committed,3
78,attempt_{int}_m_{int}_{int}_{int}: Committed,14
79, ,5
80,attempt_201706092018_0024_m_000043_{int}: Committed,1
81,attempt_{int}_m_{int}_{int}: Committed,2
82,attempt_{timestamp}_m_{int}_{int}: Committed,1
83,attempt_201706092018_0024_m_000121_{int}: Committed,1
84,"Block broadcast_34_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
85,"Block broadcast_34 stored as values in memory (estimated size {float} KB, free {float} KB)",1
86,attempt_{string}_{string}_m_{string}_{string}: Committed,1
87,attempt_XXXXXXXXXXXX_XXXX_X_XXXXXXXXX: Committed,1
88,"Block broadcast_37_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
89,"Block broadcast_36_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
90,"Block rdd_{int}_{int} stored as bytes in memory (estimated size {float} B, free {float} KB)",27
91,"Block broadcast_38_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
92,"Block broadcast_38 stored as values in memory (estimated size {float} KB, free {float} KB)",1
93,Found block rdd_{int}_{int} locally,109
94,"Block broadcast_39_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
95,"Block broadcast_40 stored as values in memory (estimated size {float} KB, free {float} KB)",1
