,EventTemplate,Occurrences
122,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to {ip}:{port}: Link has been severed,9
123,rts: kernel terminated for reason {code},6
124,ciod: generated 64 core files for program {program},5
125,ciod: generated {num} core files for program {program},1
126,ciod: generated 128 core files for program {program_path},8
127,iar {address} dear {address},91
128,iar {address1} dear {address2},39
129,2201500 double-hummer alignment exceptions,2
130,{count} double-hummer alignment exceptions,1
131,773760 double-hummer alignment exceptions,1
132,iar {hex1} dear {hex2},32
133,156055738 double-hummer alignment exceptions,1
134,147337410 double-hummer alignment exceptions,1
135,139632470 double-hummer alignment exceptions,1
136,155918940 double-hummer alignment exceptions,1
137,28298332 double-hummer alignment exceptions,1
138,23768676 double-hummer alignment exceptions,1
139,34253552 double-hummer alignment exceptions,1
140,35050330 double-hummer alignment exceptions,1
141,35418742 double-hummer alignment exceptions,1
142,47332148 double-hummer alignment exceptions,1
143,39190074 double-hummer alignment exceptions,1
144,30646810 double-hummer alignment exceptions,1
145,36833864 double-hummer alignment exceptions,1
146,24669022 double-hummer alignment exceptions,1
147,38029258 double-hummer alignment exceptions,1
148,39309752 double-hummer alignment exceptions,1
149,27901852 double-hummer alignment exceptions,1
150,41097026 double-hummer alignment exceptions,1
151,54600944 double-hummer alignment exceptions,1
152,32888202 double-hummer alignment exceptions,1
153,"NFS Mount failed on {server}, slept {seconds} seconds, retrying ({attempt})",2
154,"3 ddr errors(s) detected and corrected on rank {rank}, symbol {symbol}, bit {bit}",1
155,ciod: generated 64 core files for program IMB-MPI1.2MB_perf,1
156,Lustre mount FAILED : {node} : point {path},3
157,Lustre mount FAILED : {server} : point {path},3
158,"4 ddr errors(s) detected and corrected on rank {rank}, symbol {symbol}, bit {bit}",3
159,Lustre mount FAILED : {server} : point {mount_point},3
160,1 torus receiver x+ input pipe error(s) (dcr {code}) detected and corrected,1
161,ciod: pollControlDescriptors: Detected the debugger died.,3
162,"ciod: In packet from node {node} ({location}), message code {code} is not 3 or 4294967295 (softheader={header})",1
163,1 torus receiver y+ input pipe error(s) (dcr {code}) detected and corrected,1
164,suppressing further interrupts of same type,2
165,Ido chip status changed: {chip_id} ip={ip_address} v={version} t={type} status={status} {timestamp},1
166,"Node card VPD check: U{unit} node in processor card slot {slot} do not match. VPD ecid {ecid}, found {found}",1
167,rts: bad message header: expecting type 57 instead of type 3 (softheader={header}) PSR0={psr0} PSR1={psr1} PRXF={prxf} PIXF={pixf},1
168,ciod: generated 128 core files for program {program},9
169,ciod: generated {num} core files for program {path},4
170,critical input interrupt (unit={unit} bit={bit}): warning for torus {direction} wire,1
171,ciod: Error loading {path}: {error},2
172,4 tree receiver {num} in re-synch state event(s) (dcr {hex}) detected,1
173,ciod: generated 58 core files for program {program_path},1
174,data cache search parity error detected. attempting to correct,6
175,shutdown complete,1
176,ciod: generated 64 core files for program {program_path},1
177,ciod: Error loading {program_name}: {error_message},1
178,critical input interrupt (unit={unit} bit={bit}): warning for torus z- wire,1
179,16 tree receiver {num} in re-synch state event(s) (dcr {hex}) detected,1
180,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=0064588e 8aff0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1
181,{number} floating point alignment exceptions,23
182,iar {code} dear {code},42
183,487476 floating point alignment exceptions,2
184,2354412 floating point alignment exceptions,1
185,{count} floating point alignment exceptions,6
186,iar {address} dear {data},4
187,441348 floating point alignment exceptions,1
188,"2 ddr errors(s) detected and corrected on rank {rank}, symbol {symbol}, bit {bit}",2
189,"Error receiving packet on tree network, expecting type {type} instead of type {type2} (softheader={header}) PSR0={psr0} PSR1={psr1} PRXF={prxf} PIXF={pixf}",1
190,5 torus receiver z+ input pipe error(s) (dcr {code}) detected and corrected,1
191,3 L3 EDRAM error(s) (dcr {dcr}) detected and corrected,1
192,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader={header}) PSR0={psr0} PSR1={psr1} PRXF={prxf} PIXF={pixf}",2
193,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1
194,"critical input interrupt (unit={unit} bit={bit}): warning for torus z+ wire, suppressing further interrupts of same type",2
195,"ciod: Error loading {path}: invalid or missing program image, {error}",3
196,18507114 torus sender z- retransmission error(s) (dcr {code}) detected and corrected over {time} seconds,1
197,26741629 torus sender z- retransmission error(s) (dcr {code}) detected and corrected over {time} seconds,1
198,"ciod: Received signal {signal}, code={code}, errno={errno}, address={address}",16
199,Lustre mount FAILED : {server} : block_id : {location},2
200,MACHINE CHECK DCR read timeout (mc={mc} iar {iar} lr {lr}),7
201,"ciod: Error reading message prefix on CioStream socket to {ip}:{port}, Connection timed out",2
202,"ciod: Error reading message prefix on CioStream socket to {ip}:{port}, Connection reset by peer",4
203,dbcr0={dbcr0} dbsr={dbsr} ccr0={ccr0},1
204,"ciod: Error reading message prefix on CioStream socket to {ip}:{port}, Link has been severed",8
205,r24={reg1} r25={reg2} r26={reg3} r27={reg4},1
206,13 tree receiver {number} in re-synch state event(s) (dcr {hex}) detected over {seconds} seconds,1
207,"Node card VPD check: U{unit} node in processor card slot J{slot} do not match. VPD ecid {ecid}, found {found}",1
208,0 microseconds spent in the rbs signal handler during {calls} calls. {time} microseconds was the maximum time for a single instance of a correctable ddr.,51
209,"10722 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",7
210,"10740 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
211,"10744 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
212,"10700 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
213,"10732 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
214,"10655 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
215,"10650 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
216,"10686 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
217,"10674 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
218,"10730 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
219,"10692 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
220,"10660 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
221,"10752 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
222,"10676 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",4
223,"10728 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
224,"10712 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
225,"10718 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
226,"10644 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
227,"10738 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
228,"10646 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
229,"10710 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
230,"10706 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
231,"10765 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
232,"10698 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
233,"10684 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
234,"10652 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
235,"1966 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
236,"10714 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
237,"10666 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
238,"10663 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
239,"10766 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
240,"10680 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
241,"10616 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
242,"10754 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
243,"10668 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
244,"10708 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
245,"10640 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
246,"10636 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
247,"10664 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
248,"10736 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
249,"720 total interrupts. {num} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
250,"1 ddr error(s) detected and corrected on rank {rank}, symbol {symbol} over {time} seconds",2
251,"PrepareForService shutting down Node card(mLctn({location}), mCardSernum({serial}), mLp({lp}), mIp({ip}), mType({type})) as part of Service Action {action}",1
252,"Kernel detected {count} integer alignment exceptions ({number}) iar {hex1}, dear {hex2} ({number}) iar {hex3}, dear {hex4} ({number}) iar {hex5}, dear {hex6} ({number}) iar {hex7}, dear {hex8} ({number}) iar {hex9}, dear {hex10} ({number}) iar {hex11}, dear {hex12} ({number}) iar {hex13}, dear {hex14}",1
253,1 tree receiver 1 in re-synch state event(s) (dcr {hex}) detected over {time} seconds,1
254,"159 ddr error(s) detected and corrected on rank {rank}, symbol {symbol} over {time} seconds",1
255,total of {count} ddr error(s) detected and corrected over {time} seconds,4
256,minus normalized number..................{number},1
257,fraction rounded.........................{value},1
258,"critical input interrupt (unit={unit} bit={bit}): warning for tree {tree} wire, suppressing further interrupts of same type",1
259,size of scratchpad portion of L3.........{size} ({unit}),1
260,"Kernel detected {num} integer alignment exceptions ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num})",2
261,"Kernel detected {num} integer alignment exceptions ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num})",3
262,"Kernel detected {num} integer alignment exceptions ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex}",2
263,"Kernel detected {count} integer alignment exceptions ({num1}) iar {hex1}, dear {hex2} ({num2}) iar {hex1}, dear {hex2} ({num2}) iar {hex1}, dear {hex2} ({num2}) iar {hex1}, dear {hex2} ({num2}) iar {hex1}, dear {hex2} ({num2}) iar {hex1}, dear {hex2} ({num2}) iar {hex1}, dear {hex2} ({count}) iar {hex1}, dear {hex2}",1
264,"ciod: Error loading {file_path}: invalid or missing program image, No such file or directory",4
265,"28 ddr error(s) detected and corrected on rank {rank}, symbol {symbol} over {time} seconds",1
266,"2 ddr error(s) detected and corrected on rank {rank}, symbol {symbol} over {time} seconds",2
267,"5 ddr error(s) detected and corrected on rank {rank}, symbol {symbol} over {time} seconds",1
268,2 L3 EDRAM error(s) (dcr {dcr}) detected and corrected over {time} seconds,1
269,"ciod: Error loading {file_path}: program image too big, {size} > {max_size}",1
270,fpr29={value} {value} {value} {value},1
271,Machine State Register: {register_value},1
