,EventTemplate,Occurrences
75,"maxContainerCapability: <memory:<*>, vCores:<*>",1
76,queue: <*>,1
77,Upper limit on the thread pool size is <*>,1
78,yarn.client.max-cached-nodemanagers-proxies : <*>,1
79,"mapResourceRequest:<memory:<*>, vCores:<*>",1
80,"Event Writer setup for JobId: <*>, File: <*>",1
81,"reduceResourceRequest:<memory:<*>, vCores:<*>",1
82,The job-jar file on the remote FS is <*>,1
83,The job-conf file on the remote FS is <*>,1
84,Adding #<*> tokens and #<*> secret keys for NM use for launching container,1
85,Size of <*> is <*>,1
86,Putting shuffle token in <*>,1
87,"Cannot assign container Container: [ContainerId: <*>, NodeId: <*>, NodeHttpAddress: <*>, Resource: <*>, Priority: <*>, Token: Token { kind: ContainerToken, service: <*> }, ] for a map as either container memory less than required <*> or no pending map tasks - maps.isEmpty=<*>",1
88,Container complete event for unknown container id <*>,1
89,Done acknowledgement from <*>,1
90,Task succeeded with attempt <*>,1
91,Num completed Tasks: <*>,1
92,Reduce slow start threshold reached. Scheduling reduces.,1
93,All maps assigned. Ramping up all remaining reduces:<*>,1
94,DefaultSpeculator.addSpeculativeAttempt -- we are speculating <*>,1
95,We launched <*> speculations. Sleeping <*> milliseconds.,1
96,Scheduling a redundant attempt for task <*>,1
97,Diagnostics report from <*>: <*>.,1
98,"Slow ReadProcessor read fields took <*> (threshold=<*>); ack: seqno: <*> status: <*> status: <*> downstreamAckTimeNanos: <*>, targets: [<*>, <*>]",1
99,DFSOutputStream ResponseProcessor exception for block <*>,1
100,"Error Recovery for block <*> in pipeline <*>, <*>: bad datanode <*>",1
101,DataStreamer Exception,1
102,Error writing History Event: <*>,1
103,"Thread Thread[<*>,<*>,<*>] threw an Exception.",1
