,EventTemplate,Occurrences
46,"initUserPrivacy the {userPrivacy} switch is {status}, start push user data!",5
47,initUserPrivacy the userPrivacy is {boolean},5
48,if{variable1} not! {variable2} cloud version,5
49,{}FailedBroadcast,5
50,"new date ={date}, type={type},{value1},old={value2}",2
51,"new date ={date}, type={type},{value},old={value}",1
52,"new date ={date}, type={type},{new_value},old={old_value}",1
53,"saveRealTimeHealthDatasStat() size = {size},totalTime = {totalTime}",1
54,InsertCallBack() onSuccess type = {type} data={data},1
55,InsertEvent {status} begin:{start_time} end:{end_time},1
56,setWriteDBLastDataMinute={minute},1
57,setWriteDBLastDataMinute {status},1
58,flush2DB result {status},1
59,getTodayTotalDetailSteps = {timestamp}##{num1}##{num2}##{num3}##{num4}##{num5},9
60,"timeStamp back,extendReportTimeStamp={extendReportTimeStamp}",5
61,startTimer start {process},3
62,stepSyncOrNot appSynTimes is {variable},3
63,getTodaySportData mStepsRecordManager={object},6
64,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5},6
65,getTodayTotalDetailSteps = {timestamp}##{timezone}##{userId}##{deviceId}##{steps}##{otherData},1
66,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5},4
67,theDayChanged {timestamp},1
68,init{Environment},1
69,get{Variable}Status,1
70,getStepCounterStatus= {boolean},1
71,re{Action}StepCounter,1
72,registersensorsuccess: {},1
73,{}(),1
74,getTodayBasicStandardSteps= {timestamp}##{number}##{number},1
75,tryToRecordAsBasicStepData bWrite {boolean},1
76,getDiffTotalSteps= {timestamp}##{value},2
77,setBasicStandardSteps basicStandardStep={basicStandardStep} restartSteps={restartSteps},1
78,setDiffTotalSteps={},1
79,getTodayBasicStandardSteps= {timestamp}##{number1}##{number2},1
80,tryToReload{variable1}|{variable2}|{variable3}|{variable4},1
81,reload : {num1} restar {num2},1
82,setTodayTotalDetailSteps={timestamp}##{unknown}##{unknown}##{unknown}##{unknown}##{unknown},1
83,next day:steps{steps}mLastReport{report_id},1
84,setGoalNotifiShownRecord {timestamp} {boolean},1
85,closeNotification...,1
86,delete{Entity}Notification(),1
87,getTodayTotalDetailSteps = {timestamp}##{unknown1}##{unknown2}##{unknown3}##{unknown4}##{unknown5},14
88,setTodayTotalDetailSteps={timestamp}##{unknown1}##{unknown2}##{unknown3}##{unknown4}##{unknown5},16
89,getTodayTotalDetailSteps = {timestamp}##{unknown1}##{unknown2}##{unknown3}##{unknown4}##{steps},8
90,setTodayTotalDetailSteps={timestamp}##{unknown1}##{unknown2}##{unknown3}##{unknown4}##{steps},2
91,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5},1
92,"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is {currentDay} oldDay is {oldDay}",1
