,EventTemplate,Occurrences
60,"IP_ADDRESS ""HTTP_METHOD /v2/RESOURCE_ID HTTP/VERSION"" status: STATUS_CODE len: RESPONSE_LENGTH time: RESPONSE_TIME",1
61,[instance: {instance_id}] VM {status} ({event}),4
62,"IP_ADDRESS ""HTTP_METHOD /v2/{UUID}/servers/detail?all_tenants=True&changes-since={TIMESTAMP} HTTP/1.1"" status: {STATUS_CODE} len: {RESPONSE_LENGTH} time: {RESPONSE_TIME}",1
63,The instance sync for host '{host}' did not match. Re-created its InstanceList.,5
64,"{} ""{} {}"" status: {} len: {} time: {}",1
65,"[instance: {instance_id}] Total disk: {total_disk}, used: {used_disk}",1
66,Creating event network-vif-plugged:{event_id} for instance {instance_id},3
67,"{ip_address} ""{http_method} {endpoint} HTTP/1.1"" status: {status_code} len: {response_length} time: {response_time}",2
68,"IP_ADDRESS ""HTTP_METHOD /v2/UUID/servers/detail HTTP/1.1"" status: STATUS_CODE len: RESPONSE_LENGTH time: RESPONSE_TIME",1
69,image {uuid} at ({path}): checking,1
70,"IP_ADDRESS ""HTTP_METHOD /v2/UUID/servers/detail HTTP/VERSION"" status: STATUS_CODE len: RESPONSE_SIZE time: RESPONSE_TIME",2
71,"While synchronizing instance power states, found {num_instances_db} instances in the database and {num_instances_hypervisor} instances on the hypervisor.",1
72,Creating event {event_type}:{event_id} for instance {instance_id},1
73,Creating event network-vif-plugged:{uuid} for instance {instance_id},1
74,"IP_ADDRESS ""HTTP_METHOD /v2/RESOURCE HTTP/VERSION"" status: STATUS_CODE len: RESPONSE_SIZE time: RESPONSE_TIME",1
