,EventTemplate,Occurrences
104,setWiredDeviceConnectionState type: {type} state: {state},2
105,"ActivityManagerService,attachApplication,callingPid = {callingPid}",4
106,is{BluetoothProfile}On...,1
107,is{variableName}On...,1
108,getLastAudibleStreamVolume treamType: {streamType},9
109,getDevicesForStream streamType: {streamType},2
110,cleanUpApplicationRecord -- {number},5
111,"cleanUpApplicationRecordLocked, pid: {pid}, restart: {restart}",6
112,"cleanUpApplicationRecordLocked, reset pid: {pid}, euid: {euid}",6
113,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested={boolean},6
114,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount={count},6
115,get{Variable}...,4
116,setSpeakerphoneOn on: {boolean},1
117,setSpeakerphoneOn on:{boolean},1
118,"sending alarm Alarm{${var1} type ${var2} when ${var3} PendingIntent{${var4}: PendingIntentRecord{${var5} android broadcastIntent}}},repeatInterval = ${var6},listenerTag =${var7}",3
119,Received {ALARM_TYPE} alarm; rescheduling,3
120,scheduleTimeTickEvent triggerAtTime = {triggerTime},3
121,received broadcast {action},3
122,handle{eventName},3
123,"sending alarm Alarm{${var1} type ${var2} when ${var3} PendingIntent{${var4}: PendingIntentRecord{${var5} ${var6}}},repeatInterval = ${var7},listenerTag =${var8}",1
124,Killing {pid}:{process}/{user} (adj {adj}): {reason} for {duration}s,1
125,remove(PendingIntent{${placeholder}: PendingIntentRecord{${placeholder} ${placeholder} ${placeholder}}}) changed bounds; rebatching,1
126,Unable to start service Intent { act=___ cmp=___ } U=___: not found,1
127,unregister{Listener}...,1
128,{}AudioFocus,1
129,"[HSM] stayAwake {boolean} uid: {number}, pid: {number}",1
130,Pid:{pid} MediaPlayer destructor,1
131,Process {process_name} (pid {process_id}) has died,1
132,cleanUpApplicationRecord -- {id},1
133,Scheduling restart of crashed service {service_name} in {time}ms,1
134,"new Process app=ProcessRecord{${pid} 0:${packageName}:${processName}/u0${userId}}, name: ${packageName}:${processName}, euid: ${euid}",1
135,Start proc {pid}:{process_name}:{user_id} for service {service_name},1
136,Destroying surface Surface(name={name}) called by {caller}:2060 {caller}:913 {caller}:2201 {caller}:517 {caller}:291 {caller}:233 {handler}:8670 {dispatch}:105,3
137,"Taking screenshot from Surface with crop:[{crop}], width:[{width}], height:[{height}], minLayer:[{minLayer}], maxLayer:[{maxLayer}], inRotation:[{inRotation}], rot:[{rot}]",3
138,enqueueNotificationInternal: pkg={pkg} id={id} notification={notification},1
139,enqueueNotificationInternal: n.getKey = {var1}|{var2}|{var3}|{var4}|{var5},1
140,addNotification key={key}|{package}|{id}|{tag}|{flags},1
141,m{variable}ExistenceChangedRunnable,4
142,Marking notification as seen {int}|{str}|{int}|{null}|{int},2
143,onNotificationExpansionChanged called,2
144,START u0 {act=___ cat=[___] flg=___ cmp=___ bnds=[___][___]} from uid ___ on display ___,1
145,getRecentTasks: topActivity=ComponentInfo{{packageName}}/{{activityName}}},1
146,"ACTIVITY check resid: {package_name}, size={size}",2
147,START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.tencent.mobileqq/.activity.SplashActivity bnds=[{bound1}][{bound2}]} from uid {uid} on display {display},1
148,"ActivityRecord info: ActivityInfo{{activity} {activity_name}}, euid: {euid}",1
149,getAllCellInfo is blocked by permission manager . callingPackage = {callingPackage},3
150,getCellLocation is blocked by permission manager uid:{uid} pid:{pid},1
151,is{VariableName}On...,1
152,"setDataSource({int}, {int}, {int})",1
153,getStreamVolume treamType: {streamType},1
154,"updateIsPoweredLocked: wasPowered={wasPowered}, mIsPowered={mIsPowered}, oldPlugType={oldPlugType}, mPlugType={mPlugType}, mBatteryLevel={mBatteryLevel}",1
155,received broadcast {intent} android.intent.action.BATTERY_CHANGED,1
156,ACTION_BATTERY_CHANGED AMP: {amp}; Volt: {volt},1
157,updateChargingLocked: charging={charging},1
158,"onReceive, action:{action}",1
159,ACTION_BATTERY_CHANGED pluggedType: {pluggedType},1
160,ApStaDisabledState what={what},1
161,DefaultState what={what},1
162,battery changed pluggedType: {pluggedType},1
163,RefreshBatteryInfo isBatteryLow: {batteryLevel},2
164,ChargingSpeed Wattage: {wattage} ST: {start_time} --> {end_time},1
165,handle{Variable},1
166,enqueueNotificationInternal: pkg={pkg} id={id} notification=Notification(pri={pri} contentView={contentView} vibrate={vibrate} sound={sound} tick defaults={defaults} flags={flags} color={color} category={category} vis={vis}),1
167,enqueueNotificationInternal: n.getKey = {key}|{package}|{id}|{tag}|{userId},1
168,addNotification key={key}|{app_name}|{notification_type}|{extra_info}|{notification_id},1
169,"sending alarm Alarm{${id} type ${type} when ${time} PendingIntent{${pendingIntent}}},repeatInterval = ${repeatInterval},listenerTag =${listenerTag}",1
170,"onInterceptTouchEvent MotionEvent { action={action}, actionButton={actionButton}, id[0]={id0}, x[0]={x0}, y[0]={y0}, toolType[0]={toolType0}, buttonState={buttonState}, metaState={metaState}, flags={flags}, edgeFlags={edgeFlags}, pointerCount={pointerCount}, historySize={historySize}, eventTime={eventTime}, downTime={downTime}, deviceId={deviceId}, source={source} }, mBlockTouches={mBlockTouches}",1
171,START u0 {flg=<flags> cmp=<component>} from uid <uid> on display <display>,1
172,"ActivityRecord info: ActivityInfo{{activity_id} {activity_name}}, euid: {euid}",1
173,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=0x24000000 cmp={componentName} (has extras) },1
174,onNotificationClick called,1
