,EventTemplate,Occurrences
95,addNotification key=<*>|<*>|<*>|<*>|<*>,2
96,Marking notification as seen <*>|<*>|<*>|<*>|<*>,2
97,"ACTIVITY check resid: <*>, size=<*>",2
98,RefreshBatteryInfo isBatteryLow: <*>,2
99,"printFreezingDisplayLogsopening app wtoken = AppWindowToken{token=Token{ActivityRecord{ u0 }}, allDrawn= <*> , startingDisplayed = <*> , startingMoved = <*>, isRelaunching = <*>}",1
100,visible is <*>.,1
101,visible is system.call.count gt <*>,1
102,visible is system.message.count gt <*>,1
103,visible is <*>.show,1
104,"<*> is complete, call <*>",1
105,Screen frozen for +<*> due to <*>,1
106,Bad activity token: <*>,1
107,"<*>,<*>",1
108,Destroying surface Surface(name=<*>) called by com.android.server.wm.WindowStateAnimator.destroySurface:<*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<*> com.android.server.wm.WindowState.removeLocked:<*> com.android.server.wm.WindowManagerService.removeWindowInnerLocked:<*> com.android.server.wm.WindowManagerService.removeWindowInnerLocked:<*> com.android.server.wm.WindowManagerService.removeWindowLocked:<*> com.android.server.wm.WindowManagerService.removeWindowLocked:<*> com.android.server.wm.Wi,1
109,"state.clipTopAmount:-<*>, i:<*>",1
110,onTrackingStopped: <*>,1
111,<*> <*> is <*> or empty,1
112,register callback for com.android.systemui.statusbar.policy.KeyguardMonitor@<*>,1
113,*** unregister callback for <*>,1
114,<*> getDataEnabled: subId=<*> phoneId=<*>,1
115,<*> getDataEnabled: subId=<*> retVal=<*>,1
116,START u0 {act=com.tencent.mobileqq.action.MAINACTIVITY flg=0x14000000 cmp=com.tencent.mobileqq/.activity.SplashActivity (has extras)} from uid %uid on display <*>,1
117,unregister callback for com.android.systemui.statusbar.policy.KeyguardMonitor@<*>,1
118,"Start dump, calling from : pid=<*>, uid=<*>",1
119,isBluetoothA2dpOn...,1
120,isBluetoothScoOn...,1
121,getMode...,1
122,setSpeakerphoneOn on: <*>,1
123,setSpeakerphoneOn on:<*>,1
124,"sending alarm Alarm{<*> type <*> when <*> PendingIntent{<*>: PendingIntentRecord{<*> android broadcastIntent}}},repeatInterval = <*>,listenerTag =<*>",1
125,Killing <*> (adj <*>): <*> for <*>,1
126,"sending alarm Alarm{c1705d3 type <*> when <*> PendingIntent{<*>: PendingIntentRecord{<*>}}},repeatInterval = <*>,listenerTag =<*>",1
127,Unable to start service Intent { act= <*> cmp= <*> } U=<*>: not found,1
128,unregisterAudioFocusListener...,1
129,abandonAudioFocus,1
130,"<*> stayAwake <*> uid: <*>, pid: <*>",1
131,Pid:<*> <*>,1
132,Process <*> (pid <*>) has died,1
133,Scheduling restart of crashed service <*> in <*>,1
134,"new Process app=ProcessRecord{<*> <*>/<*>}, name: <*>, euid: <*>",1
135,Start proc <*> for service <*>,1
136,"START u0 {act=android.intent.action.MAIN cat=<*> flg=0x10200000 cmp=com.example.android.notepad/.NotePadActivity bnds=[<*>,<*>][<*>,<*>]} from uid <*> on display <*>",1
137,"Application requested orientation <*>, got rotation <*> which has compatible metrics.",1
138,"START u0 {act=android.intent.action.MAIN cat=<*> flg=0x10200000 cmp=com.tencent.mobileqq/.activity.SplashActivity bnds=[<*>,<*>][<*>,<*>]} from uid <*> on display <*>",1
139,<*> is blocked by permission manager uid:<*> pid:<*>,1
140,"sending alarm Alarm{d type when <*>},repeatInterval = ,listenerTag =",1
141,isWiredHeadsetOn...,1
142,"setDataSource(<*>, <*>, <*>)",1
143,getStreamVolume treamType: <*>,1
144,"updateIsPoweredLocked: wasPowered=<*>, mIsPowered=<*>, oldPlugType=<*>, mPlugType=<*>, mBatteryLevel=<*>",1
145,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>,1
146,updateChargingLocked: charging=<*>,1
147,"onReceive, action:<*>",1
148,ACTION_BATTERY_CHANGED pluggedType: <*>,1
149,ApStaDisabledState what=<*>,1
150,DefaultState what=<*>,1
151,battery changed pluggedType: <*>,1
152,ChargingSpeed Wattage: <*> ST: <*> --> <*>,1
153,handleBatteryUpdate,1
154,START u0 {flg=0x24000000 cmp=com.tencent.mm/.ui.LauncherUI (has extras)} from uid <*> on display <*>,1
155,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=0x24000000 cmp=com.tencent.mm/.ui.LauncherUI (has extras) },1
