,EventTemplate,Occurrences
80,Processing the event EventType: JOB_SETUP,1
81,"mapResourceRequest:<memory:<*>, vCores:<*>",1
82,"Event Writer setup for JobId: <*>, File: <*>",1
83,"reduceResourceRequest:<memory:<*>, vCores:<*>",1
84,The job-jar file on the remote FS is hdfs://<*>/tmp/hadoop-yarn/staging/<*>/.staging/job_<*>/job.jar,1
85,The job-conf file on the remote FS is <*>.,1
86,Adding #<*> tokens and #<*> secret keys for NM use for launching container,1
87,Size of containertokens_dob is <*>,1
88,Putting shuffle token in serviceData,1
89,"Cannot assign container Container: [ContainerId: <*>, NodeId: <*>, NodeHttpAddress: <*>, Resource: <memory:<*>, vCores:<*>, Priority: <*>, Token: Token { kind: ContainerToken, service: <*> }, ] for a map as either container memory less than required <memory:<*>, vCores:<*> or no pending map tasks - maps.isEmpty=<*>",1
90,Container complete event for unknown container id <*>,1
91,Done acknowledgement from <*>,1
92,Task succeeded with attempt {<*>},1
93,Num completed Tasks: <*>,1
94,<*> <*>.,1
95,All maps assigned. Ramping up all remaining reduces:<*>,1
96,DefaultSpeculator.addSpeculativeAttempt -- we are speculating <*>,1
97,We launched <*> speculations. Sleeping <*> milliseconds.,1
98,Scheduling a redundant attempt for task <*>,1
99,Diagnostics report from <*>: <*>,1
100,"Slow ReadProcessor read fields took <*> (threshold=<*>); ack: seqno: <*> status: <*> status: <*> downstreamAckTimeNanos: <*>, targets: [<*>]",1
101,DFSOutputStream ResponseProcessor exception for block BP-<*>,1
102,Error Recovery for block BP-<*> in pipeline <*>: bad datanode <*>,1
103,Error writing History Event: <*>,1
104,Thread <*> threw an Exception.,1
105,Added <*> to list of failed <*>,1
106,Added <*> to list of failed maps,1
