,EventTemplate,Occurrences
74,nodeBlacklistingEnabled:<*>,1
75,maxTaskFailuresPerNode is <*>,1
76,blacklistDisablePercent is <*>,1
77,Connecting to ResourceManager at <*>,1
78,"maxContainerCapability: <memory:<*>, vCores:<*>",1
79,queue: <*>,1
80,Upper limit on the thread pool size is <*>,1
81,yarn.client.max-cached-nodemanagers-proxies : <*>,1
82,"mapResourceRequest:<memory:<*>, vCores:<*>",1
83,"Event Writer setup for JobId: <*>, File: <*>",1
84,"reduceResourceRequest:<memory:<*>, vCores:<*>",1
85,The job-jar file on the remote FS is <*>,1
86,The job-conf file on the remote FS is <*>,1
87,Adding #<*> tokens and #<*> secret keys for NM use for launching container,1
88,Size of containertokens_dob is <*>,1
89,Putting shuffle token in <*>,1
90,"Cannot assign container Container: [ContainerId: <*>, NodeId: <*>, NodeHttpAddress: <*>, Resource: <*>, Priority: <*>, Token: Token { kind: ContainerToken, service: <*> }, ] for a map as either container memory less than required <*> or no pending map tasks - maps.isEmpty=<*>",1
91,Container complete event for unknown container id <*>,1
92,Done acknowledgement from <*>,1
93,<*> TaskAttempt Transitioned from RUNNING to <*>,1
94,Task succeeded with attempt <*>,1
95,Num completed Tasks: <*>,1
96,Reduce slow start threshold reached. Scheduling reduces.,1
97,All maps assigned. Ramping up all remaining reduces:<*>,1
98,DefaultSpeculator.addSpeculativeAttempt -- we are speculating <*>,1
99,We launched <*> speculations. Sleeping <*> milliseconds.,1
100,Scheduling a redundant attempt for task <*>,1
101,Diagnostics report from <*>: <*>.,1
102,"Slow ReadProcessor read fields took <*> (threshold=<*>); ack: seqno: <*> status: <*> status: <*> downstreamAckTimeNanos: <*>, targets: [<*>]",1
103,DFSOutputStream ResponseProcessor exception for block <*>,1
104,Error Recovery for block <*> in pipeline <*>: bad datanode <*>,1
105,DataStreamer Exception,1
106,Error writing History Event: <*>,1
107,"Thread Thread[<*>,<*>,<*>] threw an Exception.",1
