,EventTemplate,Occurrences
101,ciod: pollControlDescriptors: Detected the debugger died.,3
102,"ciod: In packet from node {node} ({location}), message code {code} is not {expected} or {unexpected} (softheader={header})",1
103,{count} torus receiver {direction} input pipe error(s) (dcr {dcr}) detected and corrected,1
104,"ciod: Error loading {file_path}: invalid or missing program image, No such file or directory",3
105,suppressing further interrupts of same type,2
106,Ido chip status changed: {id} ip={ip} v={version} t={type} status={status} {date},1
107,"Node card VPD check: {node} node in processor card slot {slot} do not match. VPD ecid {ecid}, found {found}",1
108,"Node card VPD check: U{node} node in processor card slot {slot} do not match. VPD ecid {ecid}, found {found}",1
109,"ciod: Error loading {file_path}: invalid or missing program image, {error_message}",4
110,rts: bad message header: expecting type {expected_type} instead of type {received_type} (softheader={softheader}) PSR0={psr0} PSR1={psr1} PRXF={prxf} PIXF={pixf},1
111,ciod: generated {count} core files for program {path},1
112,critical input interrupt (unit={unit} bit={bit}): warning for torus {direction} wire,1
113,{count} tree receiver {receiver} in re-synch state event(s) (dcr {dcr}) detected,1
114,data cache search parity error detected. attempting to correct,6
115,shutdown complete,1
116,ciod: Error loading {program}: {error},1
117,critical input interrupt (unit={unit} bit={bit}): warning for torus z- wire,1
118,16 tree receiver {receiver} in re-synch state event(s) (dcr {dcr}) detected,1
119,"Error receiving packet on tree network, expecting type {expected_type} instead of type {actual_type} (softheader={softheader}) PSR0={psr0} PSR1={psr1} PRXF={prxf} PIXF={pixf}",2
120,"ciod: Error loading {path}: invalid or missing program image, Permission denied",1
121,"ciod: Error loading {path}: invalid or missing program image, No such file or directory",6
122,iar {value1} dear {value2},1
123,{number} floating point alignment exceptions,1
124,"Error receiving packet on tree network, expecting type {expected_type} instead of type {received_type} (softheader={softheader}) PSR0={psr0} PSR1={psr1} PRXF={prxf} PIXF={pixf}",3
125,{count} torus receiver z+ input pipe error(s) (dcr {dcr}) detected and corrected,1
126,{count} L3 EDRAM error(s) (dcr {dcr}) detected and corrected,1
127,"critical input interrupt (unit={unit} bit={bit}): warning for torus {direction} wire, suppressing further interrupts of same type",2
128,{id} torus sender z- retransmission error(s) (dcr {dcr}) detected and corrected over {second} seconds,2
129,"ciod: Received signal {signal}, code={code}, errno={errno}, address={address}",16
130,Lustre mount FAILED : {server} : block_id : {location},2
131,MACHINE CHECK DCR read timeout (mc={mc} iar {iar} lr {lr}),7
132,"ciod: Error reading message prefix on CioStream socket to {ip}:{port}, Connection timed out",2
133,"ciod: Error reading message prefix on CioStream socket to {ip}:{port}, Connection reset by peer",4
134,dbcr0={dbcr0} dbsr={dbsr} ccr0={ccr0},1
135,"ciod: Error reading message prefix on CioStream socket to {ip}:{port}, Link has been severed",8
136,r24={reg1} r25={reg2} r26={reg3} r27={reg4},1
137,{count} tree receiver {receiver} in {state} state event(s) (dcr {dcr}) detected over {second} seconds,1
138,"Node card VPD check: U{unit} node in processor card slot J{slot} do not match. VPD ecid {ecid}, found {found}",1
139,0 microseconds spent in the rbs signal handler during {calls} calls. {time} microseconds was the maximum time for a single instance of a correctable ddr.,51
140,"10722 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",6
141,"10740 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
142,"10744 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
143,"10700 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
144,"10732 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
145,"10655 total interrupts. {count} critical input interrupts. {microseconds} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
146,"10650 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
147,"10686 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
148,"10674 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
149,"10730 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
150,"10692 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
151,"10660 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
152,"10752 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
153,"10732 total interrupts. {count} critical input interrupts. {microseconds} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
154,"10676 total interrupts. {count} critical input interrupts. {microseconds} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",4
155,"10728 total interrupts. {count} critical input interrupts. {total_time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
156,"10712 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
157,"10718 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
158,"10644 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
159,"10738 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
160,"10646 total interrupts. {count} critical input interrupts. {total_time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
161,"10710 total interrupts. {count} critical input interrupts. {microseconds} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
162,"10706 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
163,"10765 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
164,"10698 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
165,"10684 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",3
166,"10652 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
167,"1966 total interrupts. {count} critical input interrupts. {microseconds} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
168,"10714 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
169,"10666 total interrupts. {count} critical input interrupts. {microseconds} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
170,"10663 total interrupts. {count} critical input interrupts. {microseconds} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
171,"10766 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
172,"10680 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
173,"10616 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
174,"10754 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
175,"10668 total interrupts. {count} critical input interrupts. {total_time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
176,"10708 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
177,"10640 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
178,"10636 total interrupts. {count} critical input interrupts. {microseconds} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
179,"10664 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
180,"10722 total interrupts. {count} critical input interrupts. {total_time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
181,"10736 total interrupts. {count} critical input interrupts. {time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",1
182,"720 total interrupts. {count} critical input interrupts. {microseconds} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",2
183,"{count} ddr error(s) detected and corrected on rank {rank}, symbol {symbol} over {second} seconds",7
184,"PrepareForService shutting down Node card(mLctn({location}), mCardSernum({serial}), mLp({lp}), mIp({ip}), mType({type})) as part of Service Action {action}",1
185,"Kernel detected {count} integer alignment exceptions ({exception_count}) iar {iar}, dear {dear}",1
186,1 tree receiver {receiver} in re-synch state event(s) (dcr {dcr}) detected over {seconds} seconds,1
187,total of {count} ddr error(s) detected and corrected over {second} seconds,4
188,minus normalized number..................{number},1
189,fraction rounded.........................{value},1
190,"critical input interrupt (unit={unit} bit={bit}): warning for tree {tree} wire, suppressing further interrupts of same type",1
191,size of scratchpad portion of L3.........{size} ({unit}),1
192,"Kernel detected {count} integer alignment exceptions ({number}) iar {address1}, dear {address2} ({number}) iar {address3}, dear {address4} ({number}) iar {address5}, dear {address6} ({number}) iar {address7}, dear {address8} ({number}) iar {address9}, dear {address10} ({number}) iar {address11}, dear {address12} ({number}) iar {address13}, dear {address14}",2
193,"Kernel detected {count} integer alignment exceptions ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({count}) iar {address}, dear {address}",1
194,"Kernel detected {count} integer alignment exceptions ({exception_count}) iar {iar_address}, dear {dear_address} ({exception_count}) iar {iar_address}, dear {dear_address} ({exception_count}) iar {iar_address}, dear {dear_address} ({exception_count}) iar {iar_address}, dear {dear_address} ({exception_count}) iar {iar_address}, dear {dear_address} ({exception_count}) iar {iar_address}, dear {dear_address} ({exception_count}) iar {iar_address}, dear {dear_address} ({count}) iar {iar_address}, dear {dear_address}",1
195,"Kernel detected {count} integer alignment exceptions ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2}",2
196,"Kernel detected {count} integer alignment exceptions ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2} ({number}) iar {address1}, dear {address2}",1
197,"Kernel detected {count} integer alignment exceptions ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address} ({number}) iar {address}, dear {address}",1
198,{count} L3 EDRAM error(s) (dcr {dcr}) detected and corrected over {second} seconds,1
199,"ciod: Error loading {path}: program image too big, {size} > {limit}",1
200,fpr29={value} {value} {value} {value},1
201,Machine State Register: {register},1
