,EventTemplate,Occurrences
67,Reduce slow start threshold not met. completedMapsForReduceSlowstart {count},76
68,After Scheduling: PendingReds:{int} ScheduledMaps:{int} ScheduledReds:{int} AssignedMaps:{int} AssignedReds:{int} CompletedMaps:{int} CompletedReds:{int} ContAlloc:{int} ContRel:{int} HostLocal:{int} RackLocal:{int},12
69,The job-jar file on the remote FS is {path},1
70,The job-conf file on the remote FS is {path},1
71,Adding #{num_tokens} tokens and #{num_keys} secret keys for NM use for launching container,1
72,Size of containertokens_dob is {int},1
73,Putting shuffle token in {data},1
74,{task} TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,10
75,Processing the event EventType: {event} for container {container} taskAttempt {task},13
76,Launching {task},10
77,Opening proxy : {server}:{port},9
78,Shuffle port returned by ContainerManager for {task} : {port},9
79,TaskAttempt: [attempt_{number}_m_{mapper}_0] using containerId: [container_{number}_{mapper}_01_{attempt} on NM: [{server}:{port}],1
80,{task} TaskAttempt Transitioned from ASSIGNED to RUNNING,10
81,ATTEMPT_START {task},10
82,task_{timestamp}_{id}_{type}_{attempt} Task Transitioned from {fromState} to {toState},3
83,"getResources() for {application}: ask={ask} release={release} newContainers={new} finishedContainers={finished} resourcelimit=<memory:{memory}, vCores:{cores}> knownNMs={NMs}",1
84,Opening proxy : {proxy},4
85,TaskAttempt: [attempt_{number}_m_{mapper}_0] using containerId: [container_{number}_01_00000{attempt} on NM: [{server}:{port}],1
86,task_{appId}_{attemptId}_{taskType}_{taskNumber} Task Transitioned from {fromState} to {toState},4
87,Assigned container {container} to {task},7
88,TaskAttempt: [attempt_{number}_m_{mapper}_0] using containerId: [container_{number}_01_{attempt}_on NM: [{server}:{port}],2
89,{task} Task Transitioned from {from} to {to},3
90,Auth successful for {job} (auth:{auth}),10
91,JVM with ID : {jvm} asked for a task,10
92,JVM with ID: {jvm_id} given task: {task},4
93,JVM with ID: {jvm} given task: {task},6
94,Progress of TaskAttempt {task} is : {progress},289
95,TaskAttempt: [attempt_{number}_{number}_{type}_{id}] using containerId: [{container} on NM: [{server}:{port}],1
96,TaskAttempt: [attempt_{number}_m_{mapper}_0] using containerId: [container_{number}_{mapper}_01_{reducer} on NM: [{server}:{port}],5
97,Shuffle port returned by ContainerManager for {attempt} : {port},1
98,"getResources() for {application}: ask={ask} release={release} newContainers={new} finishedContainers={finished} resourcelimit=<memory:{memory}, vCores:{core}> knownNMs={NMs}",4
99,"Cannot assign container Container: [ContainerId: {container_id}, NodeId: {node_id}, NodeHttpAddress: {node_http_address}, Resource: {resource}, Priority: {priority}, Token: Token { kind: ContainerToken, service: {service} }, ] for a map as either container memory less than required {required_memory} or no pending map tasks - maps.isEmpty={maps_is_empty}",1
100,Received completed container {container},2
101,Container complete event for unknown container id {container_id},1
102,Done acknowledgement from {task},1
103,{task} TaskAttempt Transitioned from RUNNING to {status},1
104,KILLING {task},3
105,attempt_{timestamp}_{id}_{type}_{attempt} TaskAttempt Transitioned from {from} to {to},1
106,Task succeeded with attempt {task},1
107,task_{timestamp}_{id}_{type}_{attempt} Task Transitioned from {from} to {to},1
108,Num completed Tasks: {count},1
109,Reduce slow start threshold reached. Scheduling reduces.,1
110,All maps assigned. Ramping up all remaining reduces:{int},1
111,DefaultSpeculator.addSpeculativeAttempt -- we are speculating {task},1
112,We launched {count} speculations. Sleeping {time} milliseconds.,1
113,Scheduling a redundant attempt for task {task},1
114,Diagnostics report from {task}: {reason}.,1
115,Address change detected. Old: {oldAddress} New: {newAddress},476
116,Failed to renew lease for [{client}] for {time} seconds. Will retry shortly ...,72
117,Failed to renew lease for [{client}] for {seconds} seconds. Will retry shortly ...,254
118,"Slow ReadProcessor read fields took {time}ms (threshold={threshold}ms); ack: seqno: {seqno} status: {status} status: {status} downstreamAckTimeNanos: {timeNanos}, targets: [{targets}]",1
119,DFSOutputStream ResponseProcessor exception for block {block},1
120,Error Recovery for block {block} in pipeline {pipeline}: bad datanode {datanode},1
121,DataStreamer Exception,1
122,ERROR IN CONTACTING RM.,147
123,"Retrying connect to server: {server}. Already tried {count} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={count}, sleepTime={count} MILLISECONDS)",146
124,Task: {attempt} - exited : {exception}: {message}; For more details see: {link},2
125,Diagnostics report from {task}: Error: {error}; For more details see: {link},2
126,Task cleanup failed for attempt {task},2
127,{task} TaskAttempt Transitioned from {from} to {to},2
128,Error writing History Event: {event},1
129,"Thread Thread[{threadName},{threadPriority},{threadGroup}] threw an Exception.",1
130,{count} failures on node {node},2
131,Added {task} to list of failed maps,2
132,Diagnostics report from {attempt}: Error: {error}: {details}; For more details see: {link},2
