,EventTemplate,Occurrences
179,"onReceive, action:android.intent.action.BATTERY_CHANGED",1
180,ACTION_BATTERY_CHANGED pluggedType: 0,1
181,ApStaDisabledState what={what},1
182,DefaultState what=155652,1
183,battery changed pluggedType: 0,1
184,RefreshBatteryInfo isBatteryLow: {isBatteryLow},2
185,ChargingSpeed Wattage: -1 ST: 5000000 --> 7500000,1
186,handleBatteryUpdate,1
187,getRunningAppProcesses: caller 10112 does not hold REAL_GET_TASKS; limiting output,1
188,"Skipping, withExcluded: {withExcluded}, tr.intent:{trIntent}",2
189,enqueueNotificationInternal: n.getKey = {key} |{packageName}|{id}|{tag}|{userId},1
190,Marking notification as seen 0|com.tencent.mm|4097|null|10112,1
191,"sending alarm Alarm{${alarmId} type ${type} when ${when} PendingIntent{${pendingIntent}}},repeatInterval = ${repeatInterval},listenerTag =${listenerTag}",1
192,START u0 {flg={flg} cmp={cmp} (has extras)} from uid {uid} on display {display},1
193,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg={flg} cmp={cmp} (has extras) },1
194,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/com.tencent.mm.ui.LauncherUI},2
