,EventTemplate,Occurrences
125,rts: bad message header: expecting type {type} instead of type {type2} (softheader={softheader}) PSR0={PSR0} PSR1={PSR1} PRXF={PRXF} PIXF={PIXF},1
126,ciod: Error reading message prefix after {ACTION} on CioStream socket to {IP}:{PORT}: {REASON},1
127,critical input interrupt (unit={unit} bit={bit}): warning for torus y+ wire,1
128,ciod: generated {num_files} core files for program {program_path},2
129,4 tree receiver {num} in re-synch state event(s) (dcr {hex}) detected,1
130,data cache search {error_type} detected. attempting to correct,6
131,shutdown complete,1
132,"ciod: Error loading {program_name}: invalid or missing program image, {error_message}",1
133,critical input interrupt (unit={unit} bit={bit}): warning for torus z- wire,1
134,16 tree receiver {num} in re-synch state event(s) (dcr {hex}) detected,1
135,"Error receiving packet on tree network, expecting type {type} instead of type {type_received} (softheader={softheader}) PSR0={psr0} PSR1={psr1} PRXF={prxf} PIXF={pixf}",3
136,"ciod: Error loading {file_path}: invalid or missing program image, {error_type}",1
137,"2 ddr errors(s) detected and corrected on rank {rank}, symbol {symbol}, bit {bit}",2
138,{date} floating point alignment exceptions,1
139,"Error receiving packet on tree network, expecting type {type1} instead of type {type2} (softheader={header}) PSR0={psr0} PSR1={psr1} PRXF={prxf} PIXF={pixf}",2
140,5 torus receiver {direction} input pipe error(s) (dcr {code}) detected and corrected,1
141,{} L{} EDRAM error(s) (dcr {}) detected and corrected,1
142,"critical input interrupt (unit={unit} bit={bit}): warning for torus z+ wire, suppressing further interrupts of same type",2
143, {number} torus sender z- retransmission error(s) (dcr {hexadecimal}) detected and corrected over {number} seconds,1
144,{} torus sender z- retransmission error(s) (dcr {}) detected and corrected over {} seconds,1
145,"ciod: Received signal {signal}, code={code}, errno={errno}, address={address}",16
146,Lustre mount FAILED : {server_name} : {block_id} : {location},2
147,MACHINE CHECK DCR read timeout (mc={mc} iar {iar} lr {lr}),7
148,"ciod: Error reading message prefix on CioStream socket to {ip}:{port}, Connection timed out",2
149,"ciod: Error reading message prefix on CioStream socket to {ip}:{port}, Connection reset by peer",4
150,dbcr0={dbcr0} dbsr={dbsr} ccr0={ccr0},1
151,"ciod: Error reading message prefix on CioStream socket to {ip}:{port}, Link has been severed",7
152,r24={var1} r25={var2} r26={var3} r27={var4},1
153,13 tree receiver {int} in re-synch state event(s) (dcr {hex}) detected over {int} seconds,1
154,0 microseconds spent in the rbs signal handler during {num_calls} calls. {max_time} microseconds was the maximum time for a single instance of a correctable ddr.,51
155," {total_interrupts} total interrupts. {critical_interrupts} critical input interrupts. {total_microseconds} microseconds total spent on critical input interrupts, {max_microseconds} microseconds max time in a critical input interrupt.",63
156," {total_interrupts} total interrupts. {critical_input_interrupts} critical input interrupts. {total_microseconds} microseconds total spent on critical input interrupts, {max_microseconds} microseconds max time in a critical input interrupt.",7
157,"{:int} total interrupts. {:int} critical input interrupts. {:int} microseconds total spent on critical input interrupts, {:int} microseconds max time in a critical input interrupt.",1
158,"1 ddr error(s) detected and corrected on rank {rank}, symbol {symbol} over {time} seconds",2
159,"PrepareForService shutting down Node card(mLctn({}), mCardSernum({}), mLp({}), mIp({}), mType({})) as part of Service Action {}",1
160,"Kernel detected {integer} integer alignment exceptions ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex}",4
161,1 tree receiver {num} in re-synch state event(s) (dcr {hex}) detected over {time} seconds,1
162,"{num_errors} error(s) detected and corrected on rank {rank}, symbol {symbol} over {duration} seconds",1
163,total of {count} ddr error(s) detected and corrected over {time} seconds,4
164,minus normalized number..................{number},1
165,fraction rounded.........................{rounded_value},1
166,"critical input interrupt (unit={unit} bit={bit}): warning for tree C1 wire, suppressing further interrupts of same type",1
167,size of scratchpad portion of L3.........{size} ({unit}),1
168,"Kernel detected {count} integer alignment exceptions ({exception_count}) iar {iar_address}, dear {dear_address}",1
169,"Kernel detected {integer} integer alignment exceptions ({count}) iar {hex}, dear {hex}",1
170,"Kernel detected {count} integer alignment exceptions ({exception_number}) iar {iar_address}, dear {dear_address}",1
171,"Kernel detected {integer} integer alignment exceptions ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex} ({integer}) iar {hex}, dear {hex}",1
172,"Kernel detected {num} integer alignment exceptions ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex} ({num}) iar {hex}, dear {hex}",1
173,"{} ddr error(s) detected and corrected on rank {}, symbol {} over {} seconds",1
174,"2 ddr error(s) detected and corrected on rank {rank}, symbol {symbol} over {time} seconds",2
175,"{number} ddr error(s) detected and corrected on rank {number}, symbol {number} over {number} seconds",1
176,"ciod: Error reading message prefix on CioStream socket to {ip_address}, Link has been severed",1
177,2 L3 EDRAM error(s) (dcr {dcr}) detected and corrected over {time} seconds,1
178,"ciod: Error loading {file_path}: program image too big, {size} > {max_size}",1
179,fpr29={hex} {hex} {hex} {hex},1
180,Machine State Register: {hex_value},1
