,EventTemplate,Occurrences
147,The <*> caused us to need to do a layout begin,1
148,getCellLocation is blocked by permission manager uid:<*> pid:<*>,1
149,"sending alarm Alarm{<variable1> type <variable2> when <variable3> PendingIntent{<variable4>: PendingIntentRecord{<variable5> android broadcastIntent}}},repeatInterval = <variable6>,listenerTag =<variable7>",1
150,isWiredHeadsetOn...,1
151,"setDataSource(<*>, <*>, <*>)",1
152,getStreamVolume treamType: <*>,1
153,"updateIsPoweredLocked: wasPowered=<*>, mIsPowered=<*>, oldPlugType=<*>, mPlugType=<*>, mBatteryLevel=<*>",1
154,received broadcast <*> android.intent.action.BATTERY_CHANGED,1
155,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>,1
156,updateChargingLocked: charging=<*>,1
157,"onReceive, action:<*>",1
158,ACTION_BATTERY_CHANGED pluggedType: <*>,1
159,ApStaDisabledState what=<*>,1
160,DefaultState what=<*>,1
161,battery changed pluggedType: <*>,1
162,ChargingSpeed Wattage: <*> ST: <*> --> <*>,1
163,handleBatteryUpdate,1
164,enqueueNotificationInternal: pkg=<*> id=<*> notification=Notification(pri=<*> contentView=<*> vibrate=<*> sound=<*> tick defaults=<*> flags=<*> color=<*> category=<*> vis=<*>),1
165,"sending alarm Alarm{<variable1> type <variable2> when <variable3> PendingIntent{<variable4>: PendingIntentRecord{<variable5>}},repeatInterval = <variable6>,listenerTag =<variable7>}",1
166,START u0 {flg=<flag> cmp=<component> (has extras)} from uid <uid> on display <display>,1
167,"ActivityRecord info: ActivityInfo{<*>}, euid: <*>",1
168,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=<*> cmp=<*> (has extras) },1
