,EventTemplate,Occurrences
105,disable: < expand icons* {module1}* {module2}* {module3}* {module4}* {module5}* {module6}* {module7}* {module8}* >,3
106,*** unregister callback for com.android.systemui.statusbar.policy.KeyguardMonitor@{variable},1
107,getTasks: caller {caller} does not hold {permission}; limiting output,33
108,isMusicActive{status},12
109,"Start dump, calling from : pid={pid}, uid={uid}",1
110,setWiredDeviceConnectionState  type: {type}  state: {state},2
111,"ActivityManagerService,attachApplication,callingPid = {callingPid}",4
112,isBluetoothA2dpOn...,1
113,isBluetoothScoOn...,1
114,getLastAudibleStreamVolume  treamType: {streamType},9
115,getDevicesForStream  streamType: {streamType},2
116,cleanUpApplicationRecord -- {recordId},5
117,"cleanUpApplicationRecordLocked, pid: {pid}, restart: {restart}",6
118,"cleanUpApplicationRecordLocked, reset pid: {pid}, euid: {euid}",6
119,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested={boolean},6
120,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount={count},6
121,getMode{...},1
122,setSpeakerphoneOn  on: {boolean},1
123,setSpeakerphoneOn on:{boolean},1
124,"sending alarm Alarm{<var1> type <var2> when <var3> PendingIntent{<var4>: PendingIntentRecord{<var5> android broadcastIntent}}},repeatInterval = <var6>,listenerTag =<var7>",1
125,Received {ALARM_TYPE} alarm; rescheduling,3
126,scheduleTimeTickEvent triggerAtTime = {triggerAtTime},2
127,received broadcast {intent} android.intent.action.TIME_TICK,3
128,handleTimeUpdate,3
129,"sending alarm Alarm{{type} when {time} PendingIntent{{{pendingIntent}}}},repeatInterval = {interval},listenerTag ={tag}",1
130,Killing {pid}:{process}/{user} (adj {adj}): empty for {duration}s,1
131,HBM brightnessIn ={brightness},2
132,"sending alarm Alarm{{type} when {when} PendingIntent{{{pendingIntent}: PendingIntentRecord{{{record} android broadcastIntent}}}}},repeatInterval = {repeatInterval},listenerTag ={listenerTag}",1
133,remove(PendingIntent{{placeholder}: PendingIntentRecord{{placeholder} com.android.phone broadcastIntent}}) changed bounds; rebatching,1
134,Unable to start service Intent { act={action} cmp={component} } U={user_id}: not found,1
135,unregisterAudioFocusListener...,1
136,abandonAudioFocus,1
137,"[HSM] stayAwake {boolean} uid: {number}, pid: {number}",1
138,Pid:{pid} MediaPlayer destructor,1
139,Process {process_name} (pid {process_id}) has died,1
140,Scheduling restart of crashed service {service_name} in {delay}ms,1
141,"new Process app=ProcessRecord{{pid} {uid}:{processName}}, name: {processName}, euid: {euid}",1
142,Start proc {pid}:{process_name}:{process_args} for service {service_name},1
143,The {variable1} caused us to need to do a {variable2} begin,2
144,The {variable} caused us to need to do a {variable} end,1
145,"Skipping, withExcluded: {boolean}, tr.intent:Intent { flg={hexadecimal} cmp={component} bnds=[{int},{int}][{int},{int}] }",1
146,cleanUpApplicationRecord -- {id},1
147,enqueueNotificationInternal: pkg={pkg} id={id} notification={notification},1
148,enqueueNotificationInternal: n.getKey = {key}|{app}|{id}|{type}|{code},1
149,getRingerMode...,3
150,"updateLightsLocked,mInCall ={boolean},mScreenOn = {boolean},ledNotification ={boolean}",2
151,addNotification key={key}|{app}|{userId}|{message}|{errorCode},1
152,mHeadsUpExistenceChangedRunnable,4
153,Marking notification as seen {int}|{string}|{int}|{null}|{int},2
154,onNotificationExpansionChanged called,2
155,START u0 {act=%s cat=%s flg=%s cmp=%s bnds=%s} from uid %s on display %s,2
156,"ACTIVITY check resid: {package_name}, size={size}",2
157,getTasks: caller {caller_id} does not hold {permission}; limiting output,4
158,"ActivityRecord info: ActivityInfo{{activity} {activity_name}}, euid: {euid}",1
159,The {dynamic_variable} caused us to need to do a layout begin,1
160,"Skipping, withExcluded: {boolean}, tr.intent:Intent { act={string} flg={hexadecimal} cmp={string} (has extras) }",2
161,getAllCellInfo is blocked by permission manager . callingPackage = {callingPackage},3
162,getCellLocation is blocked by permission manager uid:{uid} pid:{pid},1
163,"sending alarm Alarm{<variable1> type <variable2> when <variable3> PendingIntent{<variable4>: PendingIntentRecord{<variable5> android broadcastIntent}}},repeatInterval = <variable6>,listenerTag =<variable7>",1
164,scheduleTimeTickEvent triggerAtTime = {time},1
165,isWiredHeadsetOn...,1
166,"setDataSource({int}, {int}, {long})",1
167,getStreamVolume  treamType: {streamType},1
168,"updateIsPoweredLocked: wasPowered={bool}, mIsPowered={bool}, oldPlugType={int}, mPlugType={int}, mBatteryLevel={int}",1
169,received broadcast {intent} android.intent.action.BATTERY_CHANGED,1
170,ACTION_BATTERY_CHANGED AMP: {amp}; Volt: {volt},1
171,updateChargingLocked: charging={charging},1
172,"onReceive, action:{action}",1
173,ACTION_BATTERY_CHANGED pluggedType: {pluggedType},1
174,ApStaDisabledState what={},1
175,DefaultState what={variable},1
176,battery changed pluggedType: {pluggedType},1
177,RefreshBatteryInfo isBatteryLow: {batteryLevel},2
178,ChargingSpeed  Wattage: {wattage} ST: {start_time} --> {end_time},1
179,handleBatteryUpdate,1
180,enqueueNotificationInternal: pkg={pkg} id={id} notification=Notification(pri={pri} contentView={contentView} vibrate={vibrate} sound={sound} tick defaults={defaults} flags={flags} color={color} category={category} vis={vis}),1
181,enqueueNotificationInternal: n.getKey = {key}|{app}|{id}|{tag}|{userId},1
182,addNotification key={key}|{package}|{type}|{extra}|{id},1
183,"sending alarm Alarm{<variable1> type <variable2> when <variable3> PendingIntent{<variable4>: PendingIntentRecord{<variable5>}},repeatInterval = <variable6>,listenerTag =<variable7>}",1
184,START u0 {flg=<flag> cmp=<component> (has extras)} from uid <uid> on display <display>,1
185,"ActivityRecord info: ActivityInfo{{activity_name}}, euid: {euid}",1
186,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg={flag} cmp={component} (has extras) },1
